# x_m,y_m,w_tr_right_m,w_tr_left_m
355.2794545,369.127531,7.695,7.605
355.2210515,374.123649,7.696,7.604
355.1625185,379.119773,7.696,7.604
355.1038525,384.115901,7.697,7.603
355.04505,389.112034,7.698,7.602
354.986107,394.108173,7.698,7.602
354.92702,399.104318,7.699,7.601
354.8677845,404.100468,7.700,7.600
354.808398,409.096624,7.701,7.599
354.7488565,414.092786,7.701,7.599
354.689156,419.088954,7.702,7.598
354.629308,424.085127,7.703,7.597
354.569334,429.081307,7.703,7.597
354.5092585,434.077491,7.704,7.596
354.4491045,439.073679,7.705,7.595
354.3888955,444.069871,7.706,7.594
354.328656,449.066067,7.706,7.594
354.2684085,454.062266,7.707,7.593
354.208177,459.058467,7.708,7.592
354.1479845,464.054670,7.708,7.592
354.0878555,469.050874,7.709,7.591
354.027813,474.047080,7.710,7.590
353.9678805,479.043286,7.710,7.590
353.9080815,484.039492,7.711,7.589
353.8484395,489.035698,7.712,7.588
353.7889785,494.031902,7.713,7.587
353.7297215,499.028106,7.713,7.587
353.6706925,504.024307,7.714,7.586
353.611915,509.020506,7.715,7.585
353.553412,514.016702,7.715,7.585
353.4952075,519.012894,7.716,7.584
353.437325,524.009083,7.717,7.583
353.379788,529.005267,7.717,7.583
353.32262,534.001447,7.718,7.582
353.2658445,538.997621,7.719,7.581
353.2094855,543.993789,7.720,7.580
353.153566,548.989951,7.720,7.580
353.0981095,553.986106,7.712,7.588
353.04314,558.982254,7.700,7.600
352.9886805,563.978394,7.687,7.613
352.934755,568.974526,7.675,7.625
352.881387,573.970649,7.663,7.637
352.8286,578.966763,7.651,7.649
352.776417,583.962867,7.638,7.662
352.7248625,588.958960,7.626,7.674
352.6739595,593.955044,7.614,7.686
352.6237315,598.951116,7.602,7.698
352.574202,603.947176,7.590,7.710
352.525395,608.943224,7.577,7.723
352.4773335,613.939260,7.565,7.735
352.4300415,618.935282,7.553,7.747
352.383542,623.931291,7.541,7.759
352.337859,628.927285,7.528,7.772
352.293016,633.923265,7.516,7.784
352.249036,638.919230,7.504,7.796
352.2059435,643.915180,7.492,7.808
352.1637615,648.911113,7.479,7.821
352.1225135,653.907030,7.467,7.833
352.082223,658.902929,7.455,7.845
352.0429135,663.898812,7.443,7.857
352.004609,668.894676,7.431,7.869
351.966804,673.890495,7.428,7.872
351.927372,678.886160,7.442,7.858
351.883877,683.881548,7.456,7.844
351.833882,688.876535,7.471,7.829
351.7749505,693.870995,7.485,7.815
351.704645,698.864806,7.499,7.801
351.620529,703.857842,7.513,7.787
351.520166,708.849980,7.543,7.757
351.401119,713.841097,7.616,7.684
351.2609515,718.831066,7.688,7.612
351.0972265,723.819766,7.760,7.540
350.907507,728.807071,7.832,7.468
350.6893575,733.792846,7.905,7.395
350.440415,738.775969,7.969,7.331
350.1584445,743.753574,8.027,7.273
349.8412245,748.722621,8.085,7.215
349.4865335,753.680067,8.093,7.207
349.0921505,758.622869,8.088,7.212
348.655853,763.547987,8.084,7.216
348.1754205,768.452376,8.069,7.231
347.648631,773.332997,8.052,7.248
347.073263,778.186806,7.931,7.369
346.4470945,783.010762,7.761,7.539
345.767905,787.801822,7.653,7.647
345.033472,792.556944,7.568,7.732
344.2419765,797.273325,7.487,7.813
343.393892,801.949517,7.496,7.804
342.4905045,806.584553,7.506,7.794
341.5331005,811.177469,7.553,7.747
340.522968,815.727298,7.611,7.689
339.461394,820.233075,7.668,7.632
338.349665,824.693834,7.714,7.586
337.189069,829.108611,7.751,7.549
335.980892,833.476438,7.789,7.511
334.726422,837.796351,7.787,7.513
333.426945,842.067384,7.686,7.614
332.0837495,846.288571,7.598,7.702
330.6981215,850.458946,7.554,7.746
329.2713485,854.577545,7.509,7.791
327.8047175,858.643401,7.482,7.818
326.299516,862.655549,7.582,7.718
324.7570305,866.613023,7.682,7.618
323.178548,870.514857,7.781,7.519
321.5653565,874.360086,7.839,7.461
319.918742,878.147745,7.869,7.431
318.239992,881.876867,7.900,7.400
316.530394,885.546487,7.930,7.370
314.7912345,889.155640,7.924,7.376
313.023801,892.703359,7.913,7.387
311.2293805,896.188680,7.903,7.397
309.409181,899.610622,7.801,7.499
307.5635265,902.968059,7.668,7.632
305.6921855,906.259766,7.535,7.765
303.794918,909.484520,7.536,7.764
301.8714825,912.641096,7.551,7.749
299.921639,915.728271,7.611,7.689
297.945147,918.744821,7.668,7.632
295.9417665,921.689521,7.681,7.619
293.911257,924.561147,7.695,7.605
291.8533775,927.358475,7.708,7.592
289.767888,930.080280,7.719,7.581
287.654548,932.725340,7.727,7.573
285.513117,935.292429,7.735,7.565
283.3435135,937.779971,7.755,7.545
281.1465895,940.184323,7.779,7.521
278.923537,942.501087,7.802,7.498
276.6755475,944.725868,7.826,7.474
274.403813,946.854268,7.846,7.454
272.109526,948.881890,7.866,7.434
269.793878,950.804336,7.886,7.414
267.458061,952.617211,7.831,7.469
265.103267,954.316116,7.755,7.545
262.7306885,955.896654,7.679,7.621
260.3415175,957.354430,7.641,7.659
257.936945,958.685044,7.621,7.679
255.5181625,959.884308,7.600,7.700
253.086321,960.953517,7.609,7.691
250.642529,961.899886,7.653,7.647
248.1878935,962.730925,7.697,7.603
245.723521,963.454146,7.744,7.556
243.2505185,964.077059,7.804,7.496
240.7699925,964.607173,7.864,7.436
238.28305,965.051999,7.924,7.376
235.790797,965.419048,7.971,7.329
233.294341,965.715829,7.920,7.380
230.794788,965.949853,7.870,7.430
228.293245,966.128630,7.825,7.475
225.790819,966.259671,7.809,7.491
223.2885605,966.350271,7.792,7.508
220.78687,966.405234,7.777,7.523
218.28573,966.427764,7.766,7.534
215.785117,966.421039,7.755,7.545
213.285007,966.388235,7.744,7.556
210.785376,966.332530,7.733,7.567
208.286199,966.257100,7.723,7.577
205.787453,966.165123,7.712,7.588
203.289114,966.059776,7.701,7.599
200.791157,965.944237,7.690,7.610
198.293559,965.821681,7.679,7.621
195.796295,965.695287,7.668,7.632
193.2993415,965.568222,7.657,7.643
190.8026665,965.442666,7.646,7.654
188.3062255,965.318960,7.635,7.665
185.809971,965.197239,7.624,7.676
183.313856,965.077643,7.613,7.687
180.8178335,964.960308,7.603,7.697
178.3218575,964.845371,7.592,7.708
175.8258805,964.732971,7.581,7.719
173.3298555,964.623244,7.570,7.730
170.833736,964.516328,7.559,7.741
168.337475,964.412361,7.548,7.752
165.8410255,964.311479,7.537,7.763
163.3443405,964.213821,7.526,7.774
160.847374,964.119524,7.515,7.785
158.350078,964.028725,7.504,7.796
155.852406,963.941562,7.494,7.806
153.3543115,963.858173,7.483,7.817
150.8557475,963.778693,7.472,7.828
148.356667,963.703262,7.461,7.839
145.857023,963.632017,7.450,7.850
143.3567685,963.565095,7.439,7.861
140.8558575,963.502633,7.428,7.872
138.354242,963.444769,7.417,7.883
135.851876,963.391641,7.406,7.894
133.348712,963.343385,7.395,7.905
130.8447035,963.300140,7.384,7.916
128.339955,963.260021,7.374,7.926
125.83508,963.214342,7.363,7.937
123.3307995,963.152990,7.354,7.946
120.8278345,963.065847,7.435,7.865
118.326905,962.942800,7.516,7.784
115.8287325,962.773732,7.596,7.704
113.3340375,962.548529,7.677,7.623
110.843541,962.257075,7.742,7.558
108.3579635,961.889255,7.794,7.506
105.8780265,961.434954,7.846,7.454
103.4044495,960.884056,7.887,7.413
100.9379545,960.226447,7.924,7.376
98.4792695,959.452631,7.960,7.340
96.029215,958.560659,7.971,7.329
93.588673,957.553610,7.963,7.337
91.158527,956.434653,7.955,7.345
88.7396605,955.206957,7.947,7.353
86.332956,953.873692,7.864,7.436
83.9392975,952.438027,7.780,7.520
81.559568,950.903131,7.695,7.605
79.1946505,949.272174,7.633,7.667
