# x_m,y_m
1908.079884,1630.139094
1917.561466,1631.723197
1927.030638,1633.325751
1936.488346,1634.945145
1945.93557,1636.579769
1955.373318,1638.228021
1964.80263,1639.8883
1974.224568,1641.559014
1983.640214,1643.238571
1993.050664,1644.925383
2002.456934,1646.618021
2011.859918,1648.315225
2021.260498,1650.015761
2030.659564,1651.718388
2040.05801,1653.421872
2049.45673,1655.124977
2058.85662,1656.826469
2068.258572,1658.525113
2077.66347,1660.219673
2087.072196,1661.908912
2096.485624,1663.591591
2105.904612,1665.266471
2115.330014,1666.932307
2124.762664,1668.587854
2134.203382,1670.231861
2143.652972,1671.863074
2153.112468,1673.479873
2162.585398,1675.076702
2172.082086,1676.637668
2181.612892,1678.14597
2191.183948,1679.589418
2200.799514,1680.956928
2210.463072,1682.23702
2220.176948,1683.41793
2229.942138,1684.487681
2239.758098,1685.433981
2249.622282,1686.244632
2259.531102,1686.904869
2269.479172,1687.395658
2279.45734,1687.696867
2289.45192,1687.787846
2299.444222,1687.649301
2309.411142,1687.267873
2319.32618,1686.633752
2329.159346,1685.736929
2338.875944,1684.565588
2348.434256,1683.104563
2357.78658,1681.341359
2366.8798,1679.266891
2375.659528,1676.87861
2384.084046,1674.18939
2392.12603,1671.221747
2399.7659,1667.999389
2406.988478,1664.544822
2413.780742,1660.878498
2420.124058,1657.016196
2425.999722,1652.973031
2431.393678,1648.765317
2436.293874,1644.409275
2440.704078,1639.924159
2444.657766,1635.333707
2448.195192,1630.659033
2451.357416,1625.917537
2454.184238,1621.123326
2456.704916,1616.28658
2458.943854,1611.415258
2460.926292,1606.516198
2462.678104,1601.595185
2464.225508,1596.657043
2465.594904,1591.705754
2466.812426,1586.744538
2467.902018,1581.775881
2468.885684,1576.801712
2469.794512,1571.823983
2470.668084,1566.844655
2471.527172,1561.864692
2472.379332,1556.884432
2473.229476,1551.904085
2474.082368,1546.923856
2474.942774,1541.943951
2475.815254,1536.964573
2476.702788,1531.98586
2477.605332,1527.007819
2478.521374,1522.030395
2479.44923,1517.053517
2480.387218,1512.077115
2481.333654,1507.101112
2482.286854,1502.125432
2483.24514,1497.149996
2484.206828,1492.174725
2485.17024,1487.199536
2486.13369,1482.22435
2487.095502,1477.249084
2488.05399,1472.273658
2489.007474,1467.297992
2489.954274,1462.322006
2490.892704,1457.345624
2491.821086,1452.368772
2492.73772,1447.391375
2493.641026,1442.413369
2494.529638,1437.434702
2495.396234,1432.455067
2496.204132,1427.472993
2496.874986,1422.485888
2497.342382,1417.493005
2497.564422,1412.495903
2497.499828,1407.497703
2497.104694,1402.503387
2496.332782,1397.520205
2495.121962,1392.559036
2493.398816,1387.636068
2491.090866,1382.773553
2488.127382,1378.000831
2484.454338,1373.35325
2480.058974,1368.865475
2474.956606,1364.569269
2469.180844,1360.491397
2462.789874,1356.649102
2455.877948,1353.038985
2448.537576,1349.646559
2440.849746,1346.452078
2432.886886,1343.43045
2424.705,1340.558388
2416.342552,1337.819348
2407.832192,1335.197027
2399.206992,1332.67037
2390.512352,1330.203678
2381.792746,1327.758962
2373.062956,1325.323348
2364.32486,1322.895188
2355.57899,1320.474038
2346.825854,1318.059458
2338.06597,1315.651006
2329.29984,1313.24824
2320.527974,1310.850714
2311.750864,1308.457991
2302.968964,1306.069664
2294.182708,1303.685349
2285.39252,1301.304656
2276.59883,1298.927201
2267.80206,1296.552595
2259.002636,1294.180449
2250.200976,1291.810376
2241.397506,1289.441987
2232.59264,1287.074894
2223.7868,1284.708707
2214.980406,1282.343036
2206.173874,1279.977494
2197.367622,1277.61169
2188.562068,1275.245236
2179.757634,1272.877742
2170.954736,1270.50882
2162.153798,1268.138078
2153.355232,1265.765135
2144.55943,1263.389634
2135.766758,1261.011236
2126.977592,1258.629601
2118.192304,1256.244392
2109.411272,1253.855269
2100.634872,1251.461896
2091.863484,1249.063933
2083.09749,1246.661044
2074.337276,1244.252892
2065.583226,1241.839141
2056.835734,1239.419455
2048.095192,1236.9935
2039.361996,1234.56094
2030.636552,1232.121435
2021.919272,1229.674644
2013.21058,1227.22022
2004.510902,1224.757824
1995.820666,1222.287109
1987.140408,1219.807636
1978.470842,1217.318825
1969.812702,1214.820092
1961.166724,1212.310851
1952.53366,1209.790521
1943.914266,1207.258522
1935.309304,1204.714278
1926.719556,1202.157217
1918.145804,1199.586767
1909.58885,1197.002364
1901.049502,1194.403442
1892.528582,1191.789444
1884.026924,1189.159814
1875.545374,1186.514
1867.084792,1183.851455
1858.646054,1181.171638
1850.230044,1178.47401
1841.837666,1175.75804
1833.46982,1173.023211
1825.127412,1170.269024
1816.811356,1167.494984
1808.52259,1164.700601
1800.262062,1161.885392
1792.030644,1159.048953
1783.8287,1156.191249
1775.656072,1153.312613
1767.51285,1150.413219
1759.398846,1147.493415
1751.31345,1144.553838
1743.255948,1141.595179
1735.225616,1138.61811
1727.22171,1135.6233
1719.24348,1132.611412
1711.290152,1129.583103
1703.360944,1126.539022
1695.45506,1123.479813
1687.571666,1120.406128
1679.709872,1117.318643
1671.868748,1114.218044
1664.04736,1111.105009
1656.244756,1107.98021
1648.459978,1104.844318
1640.692048,1101.697997
1632.939984,1098.541906
1625.202784,1095.376713
1617.479542,1092.203009
1609.769744,1089.021137
1602.07315,1085.831285
1594.389466,1082.633663
1586.71841,1079.428467
1579.0597,1076.2159
1571.41305,1072.996159
1563.778172,1069.769441
1556.154778,1066.535941
1548.542534,1063.295882
1540.94101,1060.049537
1533.349824,1056.79715
1525.768704,1053.538897
1518.197402,1050.274944
1510.635668,1047.005456
1503.083136,1043.730657
1495.53901,1040.451014
1488.002,1037.167281
1480.470668,1033.880292
1472.943558,1030.590886
1465.419244,1027.299881
1457.896552,1024.00795
1450.37488,1020.715434
1442.854086,1017.422419
1435.334134,1014.128922
1427.814992,1010.834963
1420.29662,1007.540565
1412.77897,1004.245755
1405.262,1000.950557
1397.745666,997.654997
1390.229922,994.359099
1382.714734,991.062885
1375.200062,987.766377
1367.685868,984.469596
1360.17212,981.172562
1352.658776,977.875297
1345.145802,974.577822
1337.633158,971.280157
1330.120812,967.982324
1322.608724,964.684344
1315.096858,961.386238
1307.585178,958.088026
1300.073646,954.789729
1292.562224,951.491369
1285.050876,948.192967
1277.53957,944.894543
1270.028272,941.596112
1262.51696,938.297691
1255.005604,934.999294
1247.494176,931.700937
1239.982652,928.402636
1232.471004,925.104406
1224.959202,921.806262
1217.447224,918.508221
1209.935038,915.210296
1202.42262,911.912504
1194.909942,908.61486
1187.396976,905.317379
1179.883696,902.020078
1172.370076,898.72297
1164.856088,895.426073
1157.341704,892.129401
1149.826896,888.832969
1142.311642,885.536794
1134.795908,882.240891
1127.279666,878.945277
1119.762888,875.64997
1112.245544,872.354985
1104.727606,869.06034
1097.209042,865.766051
1089.689824,862.472135
1082.169922,859.17861
1074.649306,855.885492
1067.12795,852.592797
1059.605822,849.300544
1052.082892,846.008747
1044.559132,842.717425
1037.034514,839.426595
1029.509006,836.136272
1021.98258,832.846474
1014.455206,829.557219
1006.926856,826.268522
999.397486,822.980409
991.867048,819.692909
984.335488,816.40605
976.802756,813.119862
969.268804,809.834374
961.73358,806.549616
954.197034,803.265615
946.659114,799.982403
939.119772,796.700008
931.578956,793.418459
924.036618,790.137785
916.492704,786.858017
908.947166,783.579183
901.399952,780.301313
893.851014,777.024435
886.300302,773.74858
878.747774,770.473761
871.196066,767.198517
863.66582,763.911305
856.209148,760.582593
848.88234,757.181908
841.725618,753.69153
834.783588,750.094562
828.107862,746.373862
821.756174,742.514292
815.791938,738.503983
810.283554,734.333613
805.331268,729.991579
801.097334,725.464934
797.728466,720.761519
795.201628,715.928185
793.35136,711.018276
792.052404,706.062917
791.195568,701.084406
790.687252,696.092681
790.441652,691.095029
790.382462,686.095531
790.44116,681.095773
790.552454,676.096584
790.659462,671.098451
790.689916,666.100985
790.52007,661.103928
790.017488,656.112108
789.095748,651.135384
787.69308,646.187039
785.787886,641.280855
783.393732,636.428424
780.523158,631.640965
777.18756,626.929457
773.398092,622.304532
769.165744,617.776637
764.502758,613.355791
759.429916,609.049208
753.977988,604.859992
748.17867,600.789103
742.068486,596.833927
735.710946,592.977775
729.182574,589.193035
722.538284,585.457745
715.825068,581.75235
709.09484,578.0555
702.399402,574.343719
695.796886,570.589817
689.361882,566.764849
683.172274,562.837976
677.338108,558.779572
671.981848,554.563566
667.111034,550.198897
662.661206,545.722966
658.584322,541.160298
654.840372,536.526923
651.403272,531.834218
648.258376,527.089642
645.392814,522.300776
642.791582,517.474274
640.439322,512.615717
638.320894,507.730293
636.424344,502.822111
634.7444,497.894538
633.272756,492.950891
631.977878,487.99494
630.804106,483.031162
629.691554,478.063757
628.598626,473.095262
627.510046,468.126534
626.424628,463.157649
625.343178,458.188538
624.265658,453.219202
623.191632,448.249681
622.120892,443.279979
621.05349,438.310096
619.989524,433.340033
618.929076,428.369782
617.872236,423.399338
616.819088,418.428698
615.769716,413.457859
614.72421,408.486816
613.68265,403.515566
612.645126,398.544105
611.61172,393.572429
610.58252,388.600535
609.557608,383.62842
608.53707,378.65608
607.520992,373.683512
606.509458,368.710713
605.502554,363.737678
604.500364,358.764406
603.50289,353.790897
602.510056,348.817155
601.521772,343.843187
600.537952,338.868997
599.558508,333.894591
598.583356,328.919975
597.612406,323.945153
596.645572,318.97013
595.682766,313.994913
594.723904,309.019505
593.768896,304.043911
592.817654,299.068138
591.870092,294.092188
590.926126,289.116068
589.985662,284.139782
589.04862,279.163335
588.114906,274.186731
587.184438,269.209976
586.257126,264.233073
585.332884,259.256027
584.411624,254.278843
583.493258,249.301526
582.5777,244.324079
581.664862,239.346507
580.754656,234.368815
579.846996,229.391006
578.941792,224.413086
578.03896,219.435058
577.13841,214.456926
576.240058,209.478696
575.343812,204.50037
574.449586,199.521954
573.557296,194.54345
572.66685,189.564865
571.778162,184.5862
570.891146,179.607461
570.005722,174.628652
569.12184,169.649774
568.23946,164.670829
567.358538,159.69182
566.479034,154.712748
565.600906,149.733615
564.724114,144.754424
563.848612,139.775175
562.97436,134.795872
562.101318,129.816516
561.229442,124.837109
560.35869,119.857652
559.489022,114.878148
558.620396,109.898599
557.752768,104.919006
556.8861,99.939371
556.020346,94.959697
555.155466,89.979985
554.291418,85.000236
553.428162,80.020454
552.565654,75.040638
551.703852,70.060793
550.842716,65.080918
549.982202,60.101017
549.12227,55.12109
548.262878,50.14114
547.403984,45.161169
546.545544,40.181178
545.68752,35.201169
544.829866,30.221144
543.972544,25.241105
543.11551,20.261054
542.258722,15.280992
541.40214,10.300921
540.54572,5.320843
539.689422,0.34076
538.833202,-4.639327
537.977012,-9.619414
537.120802,-14.599501
536.264524,-19.579585
535.408128,-24.559664
534.551566,-29.539736
533.694786,-34.519798
532.837742,-39.499849
531.980382,-44.479887
531.12266,-49.459909
530.264524,-54.439913
529.405926,-59.419897
528.546816,-64.399859
527.687144,-69.379796
526.826862,-74.359708
525.965922,-79.339591
525.104274,-84.319443
524.241866,-89.299263
523.378652,-94.279048
522.514582,-99.258795
521.649606,-104.238503
520.783676,-109.21817
519.91674,-114.197793
519.048754,-119.17737
518.179662,-124.156899
517.309422,-129.136378
516.437978,-134.115804
515.565286,-139.095176
514.691294,-144.07449
513.815952,-149.053746
512.939214,-154.03294
512.06103,-159.01207
511.181348,-163.991134
510.30012,-168.97013
509.4173,-173.949055
508.532834,-178.927907
507.646676,-183.906684
506.758774,-188.885384
