# x_m,y_m
-193.414856,501.2036845
-192.111302,498.7922725
-190.815437,496.3798245
-189.52714,493.966363
-188.246292,491.551911
-186.972772,489.13649
-185.70646,486.7201215
-184.447235,484.3028275
-183.194978,481.8846285
-181.949566,479.465546
-180.71088,477.0456
-179.478799,474.6248115
-178.2532,472.2032005
-177.033964,469.7807865
-175.82097,467.3575895
-174.614095,464.9336285
-173.413218,462.5089225
-172.218221,460.083491
-171.02899,457.657351
-169.845448,455.230515
-168.66755,452.802993
-167.495269,450.3747915
-166.328575,447.945917
-165.167441,445.516377
-164.011837,443.086178
-162.861734,440.655327
-161.717058,438.2238375
-160.577554,435.7917395
-159.442823,433.3590835
-158.312426,430.925923
-157.185926,428.49231
-156.062884,426.058298
-154.94286,423.6239385
-153.825416,421.189282
-152.710111,418.7543805
-151.596513,416.319284
-150.484248,413.8840345
-149.37314,411.4486535
-148.263137,409.0131465
-147.154206,406.577517
-146.046317,404.1417695
-144.939436,401.705907
-143.833533,399.2699335
-142.728576,396.833853
-141.624534,394.3976685
-140.521375,391.9613845
-139.419067,389.5250035
-138.317578,387.08853
-137.216878,384.651968
-136.116934,382.21532
-135.017714,379.7785905
-133.919188,377.341783
-132.821323,374.9049005
-131.724088,372.4679475
-130.627451,370.030927
-129.531381,367.593843
-128.435845,365.156699
-127.340813,362.719498
-126.246252,360.2822445
-125.152131,357.844941
-124.058418,355.4075925
-122.965081,352.970201
-121.87209,350.5327715
-120.779411,348.0953065
-119.687015,345.65781
-118.594868,343.2202855
-117.502939,340.7827365
-116.411197,338.345167
-115.319609,335.90758
-114.228145,333.469979
-113.136772,331.032368
-112.045459,328.59475
-110.954174,326.157129
-109.862885,323.7195085
-108.771561,321.281892
-107.680171,318.844283
-106.588681,316.4066845
-105.497062,313.969101
-104.40528,311.531536
-103.313305,309.093992
-102.221105,306.6564735
-101.128647,304.218984
-100.035901,301.7815265
-98.942835,299.3441055
-97.849416,296.9067235
-96.755614,294.4693845
-95.661397,292.032092
-94.566733,289.59485
-93.47159,287.1576615
-92.375936,284.7205305
-91.279741,282.2834605
-90.182972,279.846455
-89.085598,277.4095175
-87.987587,274.972652
-86.888907,272.5358615
-85.789527,270.09915
-84.689416,267.662521
-83.58854,265.2259785
-82.48687,262.789526
-81.384372,260.3531665
-80.281017,257.9169045
-79.176769,255.4807435
-78.071589,253.044688
-76.965431,250.6087435
-75.858252,248.172915
-74.750009,245.7372075
-73.640656,243.3016255
-72.530154,240.866178
-71.418867,238.4308145
-70.313704,235.9947615
-69.254623,233.553893
-68.334559,231.0991315
-67.625463,228.626169
-67.169774,226.1382605
-67.020036,223.6411765
-67.243928,221.145961
-67.921595,218.6735505
-69.121752,216.2479415
-70.892558,213.916279
-73.270301,211.7247045
-76.021748,209.639684
-78.9095,207.5990485
-81.744124,205.5389595
-84.376938,203.4161225
-86.635747,201.1925965
-88.327738,198.8442225
-89.478759,196.414355
-90.141609,193.9395765
-90.393242,191.445414
-90.287809,188.9483645
-89.878291,186.4590415
-89.212655,183.983559
-88.332877,181.5248435
-87.293949,179.081597
-86.179199,176.646641
-85.035704,174.2150125
-83.87473,171.785455
-82.697789,169.3578185
-81.505521,166.9320525
-80.298567,164.5081025
-79.077565,162.0859125
-77.843151,159.665422
-76.595963,157.2465695
-75.336633,154.8292895
-74.065795,152.413516
-72.784082,149.9991795
-71.492124,147.586208
-70.19055,145.174529
-68.879991,142.7640665
-67.561074,140.354744
-66.234427,137.946483
-64.900675,135.539203
-63.560444,133.1328225
-62.214361,130.727259
-60.863048,128.3224285
-59.50713,125.9182465
-58.147232,123.514626
-56.783976,121.1114815
-55.417987,118.7087245
-54.049887,116.306268
-52.680298,113.9040235
-51.309845,111.5019025
-49.939149,109.099816
-48.568833,106.697675
-47.19952,104.2953915
-45.831832,101.8928765
-44.466393,99.4900415
-43.103825,97.0867995
-41.744752,94.6830625
-40.389798,92.278744
-39.039587,89.873759
-37.694744,87.468022
-36.355895,85.0614495
-35.023664,82.653959
-33.698678,80.245469
-32.381565,77.8359
-31.072953,75.425173
-29.77347,73.013212
-28.483746,70.599942
-27.204412,68.18529
-25.936099,65.7691845
-24.679441,63.3515575
-23.43507,60.932342
-22.203623,58.511474
-20.985735,56.088892
-19.782043,53.6645365
-18.593187,51.238352
-17.419807,48.8102845
-16.262544,46.380284
-15.122065,43.948301
-13.999231,41.5142665
-12.895289,39.0780725
-11.811393,36.6396295
-10.748113,34.198918
-9.705831,31.7559435
-8.685043,29.310701
-7.686303,26.863184
-6.710177,24.413387
-5.757234,21.9613095
-4.828043,19.506954
-3.923176,17.0503275
-3.043208,14.5914415
-2.188715,12.13031
-1.360275,9.6669525
-0.558467,7.2013935
0.21613,4.7336605
0.962933,2.263787
