# x_m,y_m,w_tr_right_m,w_tr_left_m
792.55624,1522.182885,4.516,4.715
802.377114,1523.092332,4.630,4.804
812.21404,1523.949704,4.743,4.893
822.066102,1524.757758,4.681,4.881
831.932386,1525.519248,4.584,4.850
841.81197,1526.23693,4.488,4.818
851.703944,1526.913559,4.392,4.787
861.607388,1527.551889,4.295,4.756
871.521388,1528.154677,4.199,4.724
881.445028,1528.724678,4.103,4.693
891.37739,1529.264647,4.030,4.666
901.31756,1529.777339,4.045,4.656
911.26462,1530.265509,4.059,4.647
921.217656,1530.731914,4.074,4.637
931.17575,1531.179307,4.088,4.628
941.137986,1531.610445,4.103,4.618
951.10345,1532.028083,4.117,4.609
961.071224,1532.434975,4.132,4.599
971.040392,1532.833878,4.146,4.590
981.010152,1533.227252,4.161,4.580
990.980224,1533.616167,4.175,4.570
1000.950492,1534.001277,4.190,4.561
1010.920836,1534.383238,4.205,4.551
1020.891136,1534.762707,4.219,4.542
1030.861276,1535.140339,4.234,4.532
1040.831132,1535.51679,4.248,4.523
1050.80059,1535.892716,4.263,4.513
1060.769528,1536.268772,4.277,4.504
1070.737828,1536.645615,4.292,4.494
1080.70537,1537.023899,4.306,4.484
1090.672036,1537.404282,4.321,4.475
1100.637704,1537.787418,4.335,4.465
1110.60226,1538.173964,4.350,4.456
1120.565582,1538.564575,4.364,4.446
1130.52755,1538.959908,4.379,4.437
1140.488046,1539.360617,4.393,4.427
1150.44695,1539.767359,4.408,4.418
1160.404158,1540.180741,4.423,4.408
1170.359788,1540.600433,4.437,4.398
1180.31417,1541.02526,4.452,4.389
1190.267644,1541.454014,4.466,4.379
1200.220542,1541.885488,4.481,4.370
1210.173204,1542.318475,4.476,4.375
1220.125966,1542.751768,4.447,4.398
1230.079164,1543.18416,4.419,4.421
1240.033136,1543.614443,4.391,4.444
1249.988216,1544.041412,4.363,4.467
1259.944744,1544.463858,4.335,4.490
1269.903054,1544.880575,4.307,4.513
1279.863484,1545.290356,4.278,4.535
1289.826372,1545.691993,4.250,4.558
1299.792052,1546.08428,4.222,4.581
1309.760862,1546.46601,4.194,4.604
1319.73314,1546.835975,4.166,4.627
1329.70922,1547.192968,4.138,4.650
1339.689414,1547.535831,4.110,4.673
1349.673498,1547.864348,4.081,4.696
1359.660762,1548.179168,4.053,4.718
1369.650474,1548.480975,4.052,4.752
1379.641908,1548.77045,4.196,4.843
1389.634334,1549.048275,4.341,4.934
1399.627022,1549.315131,4.485,5.024
1409.619244,1549.5717,4.629,5.115
1419.61027,1549.818665,4.774,5.206
1429.599372,1550.056707,4.918,5.297
1439.58582,1550.286508,5.062,5.387
1449.568886,1550.50875,5.207,5.478
1459.54784,1550.724115,5.351,5.569
1469.521954,1550.933284,5.495,5.660
1479.490496,1551.13694,5.639,5.751
1489.452742,1551.335764,5.784,5.841
1499.407958,1551.530439,5.928,5.932
1509.355416,1551.721646,6.072,6.023
1519.29464,1551.91015,6.217,6.114
1529.230206,1552.098399,6.289,6.132
1539.171384,1552.290404,6.095,5.886
1549.127624,1552.490231,5.901,5.639
1559.108368,1552.701949,5.707,5.393
1569.123068,1552.929627,5.513,5.147
1579.181168,1553.177332,5.319,4.900
1589.292116,1553.449134,5.125,4.654
1599.46536,1553.749099,4.931,4.407
1609.707884,1554.082872,4.737,4.161
1619.87119,1554.555637,4.543,3.914
1629.56118,1555.429803,4.626,3.690
1638.362078,1556.981658,4.624,3.732
1645.858118,1559.487488,4.366,3.744
1651.737246,1563.136303,4.335,4.159
1656.201376,1567.684655,4.012,4.326
1659.611322,1572.755391,4.006,4.263
1662.327942,1577.971321,4.145,4.169
1664.725336,1582.966499,4.284,4.075
1667.4422,1587.599766,4.424,3.981
1671.361112,1591.937072,3.944,4.546
1677.192182,1595.844634,4.107,4.543
1685.026214,1598.711247,3.866,4.674
1694.277022,1600.308181,4.214,4.308
1704.280148,1601.026243,4.541,3.994
1714.431332,1601.511461,4.506,4.114
1724.397472,1602.148801,4.472,4.234
1734.251944,1602.927158,4.412,4.342
1744.061942,1603.815946,4.330,4.439
1753.83473,1604.804529,4.248,4.536
1763.572618,1605.883915,4.291,4.514
1773.277916,1607.045116,4.425,4.406
1782.952934,1608.279142,4.558,4.297
1792.599984,1609.577004,4.691,4.189
1802.221374,1610.929711,4.739,4.148
1811.819416,1612.328274,4.690,4.181
1821.396418,1613.763707,4.642,4.214
1830.954474,1615.228698,4.594,4.247
1840.495096,1616.720342,4.548,4.278
1850.019708,1618.236451,4.541,4.288
1859.529732,1619.774836,4.534,4.298
