# x_m,y_m,w_tr_right_m,w_tr_left_m
282.182856,2972.88669,4.426,4.260
286.67318,2977.251894,4.317,4.348
291.195527,2981.47608,4.208,4.436
295.749413,2985.556178,4.099,4.524
300.334357,2989.489114,3.990,4.612
304.949877,2993.271816,3.881,4.700
309.59549,2996.901214,3.771,4.788
314.270446,3000.376296,3.764,4.793
318.972749,3003.705586,3.874,4.701
323.700046,3006.90035,3.984,4.610
328.449985,3009.971858,4.095,4.519
333.220211,3012.931376,4.205,4.427
338.008373,3015.790176,4.308,4.341
342.812116,3018.559524,4.313,4.326
347.629088,3021.25069,4.318,4.312
352.456935,3023.874944,4.322,4.297
357.293475,3026.442304,4.327,4.283
362.138,3028.951968,4.322,4.283
366.990565,3031.397554,4.286,4.324
371.851228,3033.772642,4.251,4.366
376.72005,3036.070808,4.216,4.407
381.597091,3038.285626,4.180,4.449
386.482409,3040.410674,4.290,4.537
391.376066,3042.43953,4.403,4.626
396.27812,3044.36577,4.516,4.715
401.188557,3046.184664,4.630,4.804
406.10702,3047.899408,4.743,4.893
411.033051,3049.515516,4.681,4.881
415.966193,3051.038496,4.584,4.850
420.905985,3052.47386,4.488,4.818
425.851972,3053.827118,4.392,4.787
430.803694,3055.103778,4.295,4.756
435.760694,3056.309354,4.199,4.724
440.722514,3057.449356,4.103,4.693
445.688695,3058.529294,4.030,4.666
450.65878,3059.554678,4.045,4.656
455.63231,3060.531018,4.059,4.647
460.608828,3061.463828,4.074,4.637
465.587875,3062.358614,4.088,4.628
470.568993,3063.22089,4.103,4.618
475.551725,3064.056166,4.117,4.609
480.535612,3064.86995,4.132,4.599
485.520196,3065.667756,4.146,4.590
490.505076,3066.454504,4.161,4.580
495.490112,3067.232334,4.175,4.570
500.475246,3068.002554,4.190,4.561
505.460418,3068.766476,4.205,4.551
510.445568,3069.525414,4.219,4.542
515.430638,3070.280678,4.234,4.532
520.415566,3071.03358,4.248,4.523
525.400295,3071.785432,4.263,4.513
530.384764,3072.537544,4.277,4.504
535.368914,3073.29123,4.292,4.494
540.352685,3074.047798,4.306,4.484
545.336018,3074.808564,4.321,4.475
550.318852,3075.574836,4.335,4.465
555.30113,3076.347928,4.350,4.456
560.282791,3077.12915,4.364,4.446
565.263775,3077.919816,4.379,4.437
570.244023,3078.721234,4.393,4.427
575.223475,3079.534718,4.408,4.418
580.202079,3080.361482,4.423,4.408
585.179894,3081.200866,4.437,4.398
590.157085,3082.05052,4.452,4.389
595.133822,3082.908028,4.466,4.379
600.110271,3083.770976,4.481,4.370
605.086602,3084.63695,4.476,4.375
610.062983,3085.503536,4.447,4.398
615.039582,3086.36832,4.419,4.421
620.016568,3087.228886,4.391,4.444
624.994108,3088.082824,4.363,4.467
629.972372,3088.927716,4.335,4.490
634.951527,3089.76115,4.307,4.513
639.931742,3090.580712,4.278,4.535
644.913186,3091.383986,4.250,4.558
649.896026,3092.16856,4.222,4.581
654.880431,3092.93202,4.194,4.604
659.86657,3093.67195,4.166,4.627
664.85461,3094.385936,4.138,4.650
669.844707,3095.071662,4.110,4.673
674.836749,3095.728696,4.081,4.696
679.830381,3096.358336,4.053,4.718
684.825237,3096.96195,4.052,4.752
689.820954,3097.5409,4.196,4.843
694.817167,3098.09655,4.341,4.934
699.813511,3098.630262,4.485,5.024
704.809622,3099.1434,4.629,5.115
709.805135,3099.63733,4.774,5.206
714.799686,3100.113414,4.918,5.297
719.79291,3100.573016,5.062,5.387
724.784443,3101.0175,5.207,5.478
729.77392,3101.44823,5.351,5.569
734.760977,3101.866568,5.495,5.660
739.745248,3102.27388,5.639,5.751
744.726371,3102.671528,5.784,5.841
749.703979,3103.060878,5.928,5.932
754.677708,3103.443292,6.072,6.023
759.64732,3103.8203,6.217,6.114
764.615103,3104.196798,6.289,6.132
769.585692,3104.580808,6.095,5.886
774.563812,3104.980462,5.901,5.639
779.554184,3105.403898,5.707,5.393
784.561534,3105.859254,5.513,5.147
789.590584,3106.354664,5.319,4.900
794.646058,3106.898268,5.125,4.654
799.73268,3107.498198,4.931,4.407
804.853942,3108.165744,4.737,4.161
809.935595,3109.111274,4.543,3.914
814.78059,3110.859606,4.626,3.690
819.181039,3113.963316,4.624,3.732
822.929059,3118.974976,4.366,3.744
825.868623,3126.272606,4.335,4.159
828.100688,3135.36931,4.012,4.326
829.805661,3145.510782,4.006,4.263
831.163971,3155.942642,4.145,4.169
832.362668,3165.932998,4.284,4.075
833.7211,3175.199532,4.424,3.981
835.680556,3183.874144,3.944,4.546
838.596091,3191.689268,4.107,4.543
842.513107,3197.422494,3.866,4.674
847.138511,3200.616362,4.214,4.308
852.140074,3202.052486,4.541,3.994
857.215666,3203.022922,4.506,4.114
862.198736,3204.297602,4.472,4.234
867.125972,3205.854316,4.412,4.342
872.030971,3207.631892,4.330,4.439
876.917365,3209.609058,4.248,4.536
