# x_m,y_m,w_tr_right_m,w_tr_left_m
302.543301,1542.318475,4.476,4.375
305.0314915,1542.751768,4.447,4.398
307.519791,1543.184160,4.419,4.421
310.008284,1543.614443,4.391,4.444
312.497054,1544.041412,4.363,4.467
314.986186,1544.463858,4.335,4.490
317.4757635,1544.880575,4.307,4.513
319.965871,1545.290356,4.278,4.535
322.456593,1545.691993,4.250,4.558
324.948013,1546.084280,4.222,4.581
327.4402155,1546.466010,4.194,4.604
329.933285,1546.835975,4.166,4.627
332.427305,1547.192968,4.138,4.650
334.9223535,1547.535831,4.110,4.673
337.4183745,1547.864348,4.081,4.696
339.9151905,1548.179168,4.053,4.718
342.4126185,1548.480975,4.052,4.752
344.910477,1548.770450,4.196,4.843
347.4085835,1549.048275,4.341,4.934
349.9067555,1549.315131,4.485,5.024
352.404811,1549.571700,4.629,5.115
354.9025675,1549.818665,4.774,5.206
357.399843,1550.056707,4.918,5.297
359.896455,1550.286508,5.062,5.387
362.3922215,1550.508750,5.207,5.478
364.88696,1550.724115,5.351,5.569
367.3804885,1550.933284,5.495,5.660
369.872624,1551.136940,5.639,5.751
372.3631855,1551.335764,5.784,5.841
374.8519895,1551.530439,5.928,5.932
377.338854,1551.721646,6.072,6.023
379.82366,1551.910150,6.217,6.114
382.3075515,1552.098399,6.289,6.132
384.792846,1552.290404,6.095,5.886
387.281906,1552.490231,5.901,5.639
389.777092,1552.701949,5.707,5.393
392.280767,1552.929627,5.513,5.147
394.795292,1553.177332,5.319,4.900
397.323029,1553.449134,5.125,4.654
399.86634,1553.749099,4.931,4.407
402.426971,1554.082872,4.737,4.161
404.9677975,1554.555637,4.543,3.914
407.390295,1555.429803,4.626,3.690
409.5905195,1556.981658,4.624,3.732
411.4645295,1559.487488,4.366,3.744
412.9343115,1563.136303,4.335,4.159
414.050344,1567.684655,4.012,4.326
414.9028305,1572.755391,4.006,4.263
415.5819855,1577.971321,4.145,4.169
416.181334,1582.966499,4.284,4.075
416.86055,1587.599766,4.424,3.981
417.840278,1591.937072,3.944,4.546
419.2980455,1595.844634,4.107,4.543
421.2565535,1598.711247,3.866,4.674
423.5692555,1600.308181,4.214,4.308
426.070037,1601.026243,4.541,3.994
428.607833,1601.511461,4.506,4.114
431.099368,1602.148801,4.472,4.234
433.562986,1602.927158,4.412,4.342
436.0154855,1603.815946,4.330,4.439
438.4586825,1604.804529,4.248,4.536
440.8931545,1605.883915,4.291,4.514
443.319479,1607.045116,4.425,4.406
445.7382335,1608.279142,4.558,4.297
448.149996,1609.577004,4.691,4.189
450.5553435,1610.929711,4.739,4.148
452.954854,1612.328274,4.690,4.181
455.3491045,1613.763707,4.642,4.214
457.7386185,1615.228698,4.594,4.247
460.123774,1616.720342,4.548,4.278
462.504927,1618.236451,4.541,4.288
464.882433,1619.774836,4.534,4.298
467.2566475,1621.333307,4.527,4.308
469.627926,1622.909677,4.520,4.317
471.996624,1624.501755,4.514,4.327
474.3630975,1626.107355,4.507,4.337
476.727701,1627.724287,4.500,4.347
479.0907905,1629.350361,4.493,4.357
481.4527215,1630.983390,4.486,4.366
483.81385,1632.621185,4.479,4.376
486.1745305,1634.261556,4.473,4.386
488.5351195,1635.902315,4.466,4.396
490.895972,1637.541274,4.459,4.405
493.2574435,1639.176243,4.452,4.415
495.61989,1640.805034,4.445,4.425
497.983666,1642.425459,4.438,4.435
500.3490075,1644.036090,4.432,4.444
502.715828,1645.637523,4.425,4.454
505.0839895,1647.230686,4.418,4.464
507.453353,1648.816511,4.411,4.474
509.82378,1650.395926,4.404,4.484
512.195132,1651.969862,4.398,4.493
514.5672705,1653.539248,4.391,4.503
516.9400565,1655.105015,4.393,4.527
519.3133515,1656.668092,4.403,4.560
521.687017,1658.229409,4.412,4.593
524.0609145,1659.789895,4.421,4.626
526.4349055,1661.350481,4.430,4.660
528.808851,1662.912097,4.439,4.693
531.1826125,1664.475672,4.449,4.726
533.5560515,1666.042136,4.458,4.759
535.9290295,1667.612418,4.467,4.792
538.3014075,1669.187450,4.476,4.826
540.6730475,1670.768157,4.485,4.859
543.043996,1672.354054,4.495,4.892
545.4147995,1673.940825,4.504,4.925
547.7860885,1675.523512,4.513,4.958
550.158494,1677.097159,4.522,4.992
552.5326455,1678.656810,4.531,5.025
554.9091745,1680.197506,4.541,5.058
557.288711,1681.714292,4.550,5.091
559.6718855,1683.202211,4.559,5.124
562.059329,1684.656305,4.568,5.158
564.452611,1686.062366,4.574,5.181
566.8579485,1687.360450,4.444,4.784
569.282992,1688.476506,4.313,4.387
571.735391,1689.336479,4.309,4.391
574.2220725,1689.868228,4.325,4.462
576.7354,1690.038154,4.267,4.496
579.254242,1689.848375,4.164,4.508
581.756956,1689.302359,4.061,4.520
584.221906,1688.403577,4.198,4.655
586.631635,1687.158008,4.336,4.791
588.9800685,1685.578469,4.375,4.734
591.2630515,1683.678930,4.346,4.542
593.47643,1681.473362,4.320,4.415
595.6160495,1678.975732,4.309,4.587
597.6777565,1676.200013,4.304,4.732
599.657396,1673.160173,4.326,4.760
601.5508145,1669.870183,4.348,4.789
603.3538565,1666.344011,4.314,4.682
605.0586715,1662.595286,4.277,4.566
606.6391485,1658.635938,4.540,4.287
608.0635475,1654.477376,4.671,4.118
609.3001285,1650.131010,4.561,4.149
610.317183,1645.608257,4.377,4.272
611.1030665,1640.926728,4.179,4.411
611.70064,1636.120847,4.037,4.575
612.1619335,1631.227871,3.895,4.740
612.538975,1626.285053,3.850,4.804
612.88049,1621.327233,3.957,4.709
613.204546,1616.366841,4.063,4.615
613.5125835,1611.404152,4.095,4.589
613.8058775,1606.439321,4.105,4.584
614.0857025,1601.472501,4.116,4.578
614.3533345,1596.503848,4.126,4.572
614.610048,1591.533515,4.136,4.566
614.857118,1586.561659,4.146,4.560
615.0958195,1581.588432,4.157,4.554
615.3274285,1576.613990,4.167,4.549
615.553219,1571.638487,4.177,4.543
615.7744665,1566.662077,4.187,4.537
615.992446,1561.684916,4.198,4.531
616.208433,1556.707157,4.208,4.525
616.423702,1551.728955,4.218,4.519
616.639528,1546.750465,4.229,4.513
616.857187,1541.771841,4.239,4.508
617.077953,1536.793238,4.249,4.502
617.302987,1531.814802,4.259,4.496
