# x_m,y_m,w_tr_right_m,w_tr_left_m
723.50347,-100.2111125,7.849,7.451
723.43546,-97.7133575,7.860,7.440
723.362174,-95.2155695,7.853,7.447
723.283871,-92.71775,7.846,7.454
723.200808,-90.2199015,7.839,7.461
723.113243,-87.7220245,7.831,7.469
723.021434,-85.2241215,7.824,7.476
722.92564,-82.7261935,7.817,7.483
722.826117,-80.228243,7.810,7.490
722.723126,-77.730271,7.803,7.497
722.616922,-75.232279,7.796,7.504
722.507765,-72.734269,7.789,7.511
722.395913,-70.2362425,7.782,7.518
722.281623,-67.738201,7.775,7.525
722.165153,-65.240147,7.768,7.532
722.046761,-62.742081,7.761,7.539
721.926707,-60.244005,7.754,7.546
721.805246,-57.7459205,7.747,7.553
721.682639,-55.24783,7.740,7.560
721.559141,-52.749734,7.733,7.567
721.435013,-50.251635,7.726,7.574
721.310511,-47.753534,7.718,7.582
721.185893,-45.2554335,7.711,7.589
721.061418,-42.757334,7.704,7.596
720.937309,-40.2592375,7.697,7.603
720.813611,-37.7611445,7.690,7.610
720.690318,-35.2630545,7.683,7.617
720.567422,-32.764968,7.676,7.624
720.444915,-30.2668845,7.669,7.631
720.322792,-27.7688035,7.662,7.638
720.201043,-25.270726,7.655,7.645
720.079662,-22.7726515,7.648,7.652
719.958642,-20.2745795,7.641,7.659
719.837974,-17.77651,7.638,7.662
719.717653,-15.2784435,7.639,7.661
719.597669,-12.7803795,7.639,7.661
719.478016,-10.2823185,7.640,7.660
719.358687,-7.7842595,7.641,7.659
719.239674,-5.286203,7.641,7.659
719.120969,-2.7881495,7.642,7.658
719.002566,-0.2900975,7.643,7.657
718.884458,2.207952,7.643,7.657
718.766635,4.705999,7.644,7.656
718.649092,7.204044,7.645,7.655
718.531821,9.702087,7.646,7.654
718.414814,12.200128,7.646,7.654
718.298065,14.6981675,7.647,7.653
718.181565,17.1962045,7.648,7.652
718.065308,19.69424,7.648,7.652
717.949286,22.1922735,7.649,7.651
717.833492,24.6903055,7.650,7.650
