# x_m,y_m
786.567497,3096.72042
791.526685,3097.966
796.453591,3099.662972
801.3194,3101.953468
806.082163,3104.988702
810.671783,3108.932772
814.998463,3113.945938
818.922323,3120.13266
822.312032,3127.42877
825.232406,3135.520084
827.827117,3144.070062
830.225893,3152.84977
832.575552,3161.685106
835.031014,3170.400946
837.751301,3178.78556
840.870831,3186.574
844.515477,3193.381826
848.627183,3199.053348
853.057684,3203.67672
857.690062,3207.433008
862.446513,3210.515088
867.280141,3213.0698
872.156433,3215.256592
877.044999,3217.332526
881.929359,3219.455906
886.804705,3221.660888
891.66985,3223.954096
896.5244,3226.3355
901.368459,3228.800872
906.202284,3231.345312
911.026185,3233.963966
915.840449,3236.65263
920.645302,3239.407846
925.440983,3242.226272
930.227767,3245.104562
935.005961,3248.039394
939.775901,3251.027458
944.537948,3254.065462
949.292492,3257.150128
954.039942,3260.278188
958.780733,3263.446394
963.515319,3266.651502
968.244173,3269.89029
972.967785,3273.159538
977.686659,3276.456042
982.401315,3279.7766
987.112284,3283.118028
991.820107,3286.477142
996.525332,3289.850766
1001.228467,3293.236042
1005.929959,3296.63045
1010.630249,3300.031522
1015.329782,3303.436776
1020.029005,3306.843744
1024.728365,3310.249954
1029.42831,3313.652938
1034.129286,3317.050226
1038.831735,3320.439346
1043.536098,3323.817824
1048.242812,3327.183182
1052.952306,3330.532942
1057.665007,3333.864614
1062.381332,3337.175708
1067.101691,3340.463722
1071.826486,3343.726148
1076.556234,3346.959746
1081.292699,3350.153404
1086.041043,3353.275336
1090.806446,3356.29194
1095.591974,3359.178836
1100.399757,3361.913856
1105.231536,3364.47404
1110.088474,3366.83586
1114.971069,3368.975362
1119.879049,3370.867962
1124.811141,3372.489264
1129.765551,3373.809738
1134.739586,3374.791316
1139.72867,3375.393734
1144.72596,3375.575692
1149.722111,3375.298602
1154.705571,3374.535746
1159.66309,3373.267504
1164.579673,3371.473858
1169.437972,3369.131176
1174.217128,3366.209126
1178.89329,3362.682718
1183.4399,3358.533782
1187.829764,3353.75722
1192.042023,3348.37878
1196.063015,3342.443494
1199.88295,3335.998778
1203.494239,3329.089644
1206.890371,3321.756996
1210.062029,3314.032392
1212.999861,3305.946062
1215.696839,3297.530634
1218.146937,3288.81855
1220.352039,3279.848318
1222.328883,3270.667414
1224.097596,3261.318066
1225.678708,3251.835074
1227.092119,3242.246652
1228.352458,3232.57316
1229.471927,3222.830516
1230.463146,3213.032396
1231.339052,3203.19037
1232.112754,3193.314086
1232.797452,3183.411508
1233.406213,3173.489076
1233.951009,3163.551762
1234.442842,3153.603424
1234.897256,3143.647966
1235.334042,3133.68931
1235.763586,3123.729384
1236.189666,3113.768864
1236.614738,3103.80817
1237.041184,3093.847712
1237.471387,3083.887902
1237.907627,3073.929146
1238.351394,3063.97172
1238.802666,3054.015638
1239.260687,3044.06079
1239.724615,3034.107034
1240.193609,3024.15423
1240.666827,3014.202224
1241.143427,3004.250864
1241.62257,2994.299992
1242.103414,2984.34945
1242.58512,2974.399072
1243.066845,2964.4487
1243.547751,2954.498168
1244.026995,2944.547316
1244.503737,2934.595984
1244.977137,2924.644012
1245.446352,2914.691248
1245.910543,2904.737544
1246.36886,2894.78275
1246.820513,2884.826738
1247.264819,2874.869404
1247.698117,2864.910134
1248.102066,2854.945986
1248.437493,2844.971776
1248.671191,2834.98601
1248.782211,2824.991806
1248.749914,2814.995406
1248.552347,2805.006774
1248.166391,2795.04041
1247.560981,2785.118072
1246.699408,2775.272136
1245.545433,2765.547106
1244.063691,2756.001662
1242.227169,2746.7065
1240.029487,2737.73095
1237.478303,2729.138538
1234.590422,2720.982794
1231.394937,2713.298204
1227.938974,2706.07797
1224.268788,2699.293118
1220.424873,2692.904156
1216.443443,2686.8609
1212.3525,2681.116776
1208.171276,2675.638696
1203.916096,2670.394054
1199.603496,2665.34074
1195.256176,2660.407356
1190.896373,2655.517924
1186.531478,2650.646696
1182.16243,2645.790376
1177.789495,2640.948076
1173.412927,2636.118916
1169.032985,2631.302012
1164.64992,2626.49648
1160.263987,2621.701428
1155.875432,2616.915982
1151.484482,2612.139328
1147.091354,2607.370698
1142.69626,2602.609312
1138.299415,2597.854402
1133.90103,2593.10519
1129.501318,2588.360898
1125.100488,2583.620752
1120.698753,2578.883974
1116.29632,2574.149788
1111.8934,2569.417414
1107.490203,2564.686072
1103.086937,2559.954988
1098.683811,2555.22338
1094.281034,2550.490472
1089.878817,2545.755484
1085.477368,2541.01764
1081.076899,2536.276156
1076.677616,2531.53027
1072.279715,2526.779268
1067.883379,2522.022472
1063.488796,2517.259202
1059.096152,2512.488784
1054.705636,2507.710538
1050.317436,2502.923792
1045.931742,2498.127866
1041.548745,2493.322088
1037.168638,2488.505784
1032.791613,2483.678282
1028.417867,2478.83891
1024.047596,2473.987
1019.680998,2469.12188
1015.318276,2464.24287
1010.959636,2459.349288
1006.60529,2454.44044
1002.255451,2449.515648
997.910333,2444.574218
993.570204,2439.615272
989.235421,2434.63765
984.906351,2429.640184
980.583362,2424.621702
976.26683,2419.581042
971.957133,2414.517044
967.654652,2409.428556
963.359778,2404.314434
959.072902,2399.173534
954.794425,2394.004728
950.524751,2388.806884
946.264291,2383.578888
942.013462,2378.319628
937.772687,2373.028
933.542396,2367.70291
929.323027,2362.343276
925.115022,2356.94802
920.918833,2351.51608
916.73491,2346.046422
912.563706,2340.538048
908.405678,2334.989968
904.261295,2329.401202
900.131031,2323.770784
896.015322,2318.097906
891.91435,2312.382498
887.828036,2306.625226
883.756425,2300.826438
879.699423,2294.98683
875.656725,2289.107676
871.627974,2283.190358
867.612808,2277.23622
863.610855,2271.2466
859.62174,2265.222824
855.645076,2259.166206
851.680472,2253.078044
847.72753,2246.959626
843.785833,2240.812256
839.854936,2234.637286
835.934374,2228.436088
832.02368,2222.210018
828.122378,2215.96042
824.229989,2209.688636
820.346024,2203.395994
816.469992,2197.083812
812.601392,2190.753426
808.739771,2184.406018
804.884872,2178.042274
801.036575,2171.66257
797.194733,2165.267326
793.359205,2158.856934
789.52985,2152.4318
785.706525,2145.992318
781.889086,2139.538882
778.077389,2133.071882
774.271267,2126.591764
