# x_m,y_m,w_tr_right_m,w_tr_left_m
712.057197,608.35679,7.686,7.614
711.943084,618.34892,7.686,7.614
711.828808,628.341054,7.687,7.613
711.714362,638.333198,7.688,7.612
711.599738,648.325348,7.689,7.611
711.484929,658.317504,7.689,7.611
711.369928,668.30967,7.690,7.610
711.254726,678.301842,7.691,7.609
711.139318,688.294024,7.691,7.609
711.023695,698.286214,7.692,7.608
710.90785,708.278412,7.693,7.607
710.791775,718.27062,7.694,7.606
710.675464,728.262836,7.694,7.606
710.558909,738.255062,7.695,7.605
710.442103,748.247298,7.696,7.604
710.325037,758.239546,7.696,7.604
710.207705,768.231802,7.697,7.603
710.0901,778.224068,7.698,7.602
709.972214,788.216346,7.698,7.602
709.85404,798.208636,7.699,7.601
709.735569,808.200936,7.700,7.600
709.616796,818.193248,7.701,7.599
709.497713,828.185572,7.701,7.599
709.378312,838.177908,7.702,7.598
709.258616,848.170254,7.703,7.597
709.138668,858.162614,7.703,7.597
709.018517,868.154982,7.704,7.596
708.898209,878.147358,7.705,7.595
708.777791,888.139742,7.706,7.594
708.657312,898.132134,7.706,7.594
708.536817,908.124532,7.707,7.593
708.416354,918.116934,7.708,7.592
708.295969,928.10934,7.708,7.592
708.175711,938.101748,7.709,7.591
708.055626,948.09416,7.710,7.590
707.935761,958.086572,7.710,7.590
707.816163,968.078984,7.711,7.589
707.696879,978.071396,7.712,7.588
707.577957,988.063804,7.713,7.587
707.459443,998.056212,7.713,7.587
707.341385,1008.048614,7.714,7.586
707.22383,1018.041012,7.715,7.585
707.106824,1028.033404,7.715,7.585
706.990415,1038.025788,7.716,7.584
706.87465,1048.018166,7.717,7.583
706.759576,1058.010534,7.717,7.583
706.64524,1068.002894,7.718,7.582
706.531689,1077.995242,7.719,7.581
706.418971,1087.987578,7.720,7.580
706.307132,1097.979902,7.720,7.580
706.196219,1107.972212,7.712,7.588
706.08628,1117.964508,7.700,7.600
705.977361,1127.956788,7.687,7.613
705.86951,1137.949052,7.675,7.625
705.762774,1147.941298,7.663,7.637
705.6572,1157.933526,7.651,7.649
705.552834,1167.925734,7.638,7.662
705.449725,1177.91792,7.626,7.674
705.347919,1187.910088,7.614,7.686
705.247463,1197.902232,7.602,7.698
705.148404,1207.894352,7.590,7.710
705.05079,1217.886448,7.577,7.723
704.954667,1227.87852,7.565,7.735
704.860083,1237.870564,7.553,7.747
704.767084,1247.862582,7.541,7.759
704.675718,1257.85457,7.528,7.772
704.586032,1267.84653,7.516,7.784
704.498072,1277.83846,7.504,7.796
704.411887,1287.83036,7.492,7.808
704.327523,1297.822226,7.479,7.821
704.245027,1307.81406,7.467,7.833
704.164446,1317.805858,7.455,7.845
704.085827,1327.797624,7.443,7.857
704.009218,1337.789352,7.431,7.869
