# x_m,y_m
-631.018768,-31.606612
-638.143906,-28.104217
-645.3312,-24.633744
-652.585744,-21.198426
-659.912442,-17.801577
-667.316516,-14.446938
-674.800372,-11.13695
-682.356504,-7.868395
-689.966446,-4.631049
-697.612426,-1.414883
-705.27793,1.789756
-712.945994,4.992805
-720.600082,8.204052
-728.212092,11.44024
-735.742934,14.723892
-743.147258,18.078384
-750.381884,21.523735
-757.428034,25.065818
-764.282868,28.700807
-770.940834,32.425895
-777.37611,36.247285
-783.545446,40.176668
-789.390336,44.227893
-794.8574,48.40902
-799.946808,52.707931
-804.689478,57.104753
-809.111634,61.584272
-813.220532,66.137844
-817.016556,70.758884
-820.50065,75.440977
-823.67338,80.178092
-826.535294,84.964453
-829.08615,89.794582
-831.333942,94.662214
-833.296358,99.560633
-834.99302,104.483828
-836.44351,109.426675
-837.667532,114.384833
-838.684782,119.354665
-839.514762,124.333193
-840.172964,129.318154
-840.672514,134.30773
-841.026448,139.300428
-841.247848,144.295043
-841.349774,149.290633
-841.345272,154.28649
-841.247344,159.282116
-841.068954,164.277192
-840.82302,169.271558
-840.52241,174.26518
-840.179956,179.258134
-839.808444,184.250571
-839.420636,189.2427
-839.029186,194.234761
-838.64655,199.226993
-838.28512,204.21962
-837.957308,209.212825
-837.675528,214.206729
-837.452224,219.201368
-837.299862,224.196673
-837.232064,229.192392
-837.275812,234.188033
-837.504292,239.182386
-838.039144,244.170962
-838.995858,249.143679
-840.481754,254.083409
-842.601928,258.964411
-845.485114,263.746323
-849.274862,268.366886
-854.096554,272.739388
-860.02973,276.755057
-867.06462,280.296811
-875.118752,283.239378
-884.029042,285.47807
-893.541618,286.992624
-903.380262,287.855541
-913.350854,288.181606
-923.339886,288.074508
-933.29621,287.653289
-943.224608,287.087528
-953.155794,286.536627
-963.117564,286.144541
-973.105812,286.061685
-983.064208,286.422515
-992.900218,287.2841
-1002.523066,288.620301
-1011.866024,290.385291
-1020.879028,292.538138
-1029.52252,295.04197
-1037.768546,297.861297
-1045.5981,300.96366
-1052.998902,304.319057
-1059.964302,307.900021
-1066.493282,311.68108
-1072.590076,315.638551
-1078.26267,319.750756
-1083.522058,323.998103
-1088.381784,328.362925
-1092.857216,332.829353
-1096.965632,337.383103
-1100.727048,342.011247
-1104.163782,346.702138
-1107.299274,351.445505
-1110.157886,356.232442
