# x_m,y_m
698.222163,1485.344948
697.121057,1495.095802
695.959278,1504.81845
694.735031,1514.510386
693.446536,1524.168946
692.092029,1533.791306
690.669764,1543.37448
689.178021,1552.915298
687.615099,1562.410422
685.979332,1571.856368
684.269073,1581.249362
682.482856,1590.585618
680.619707,1599.861576
678.678952,1609.07364
676.659948,1618.218164
674.562222,1627.291484
672.385547,1636.289982
670.12901,1645.209398
667.790097,1654.043606
665.36581,1662.78533
662.855136,1671.42898
660.259218,1679.971318
657.579682,1688.409744
654.818151,1696.741758
651.976222,1704.964926
649.055472,1713.076864
646.057453,1721.075254
642.9837,1728.95782
639.835722,1736.722332
636.615013,1744.3666
633.323047,1751.888468
629.961278,1759.285812
626.531147,1766.55654
623.034079,1773.698574
619.471484,1780.709862
615.844758,1787.58837
612.155215,1794.331924
608.404074,1800.938158
604.592546,1807.404662
600.721852,1813.729024
596.793221,1819.908836
592.807888,1825.941676
588.767104,1831.825118
584.672129,1837.556734
580.524244,1843.13408
576.324739,1848.554718
572.07493,1853.816192
567.776154,1858.916052
563.429757,1863.851824
559.037068,1868.62085
554.599412,1873.220348
550.118156,1877.647532
545.594894,1881.900388
541.031982,1885.980142
536.432376,1889.891514
531.798553,1893.63809
527.13244,1897.221002
522.435857,1900.641012
517.710576,1903.899134
512.958316,1906.996328
508.180812,1909.934012
503.379931,1912.715158
498.557611,1915.34372
493.715661,1917.823694
488.855774,1920.159156
483.979553,1922.35423
479.088498,1924.413074
474.184009,1926.339882
469.267397,1928.138874
464.33988,1929.814294
459.402591,1931.370406
454.456576,1932.811492
449.502811,1934.141872
444.54218,1935.365612
439.57546,1936.486312
434.60337,1937.5074
429.626578,1938.432346
424.645697,1939.264636
419.66129,1940.00778
414.673875,1940.66529
409.683922,1941.240702
404.691859,1941.737552
399.698069,1942.159392
394.702895,1942.509772
389.706645,1942.79226
384.709589,1943.010376
379.711954,1943.167308
374.713948,1943.265946
369.715748,1943.309162
364.717502,1943.299834
359.719342,1943.24083
354.721376,1943.135014
349.723691,1942.985238
344.726375,1942.794248
339.729529,1942.563314
334.733223,1942.28967
329.737544,1941.970332
324.742662,1941.603402
319.748753,1941.187004
314.755979,1940.719208
309.764526,1940.198076
304.774591,1939.621666
299.786391,1938.98803
294.800158,1938.295214
289.816143,1937.54126
284.834616,1936.724212
279.855864,1935.842108
274.880197,1934.89299
269.907936,1933.874892
264.939441,1932.785886
259.975084,1931.623996
255.015302,1930.386318
250.060663,1929.068888
245.111785,1927.667626
240.169324,1926.178502
235.234003,1924.597492
230.306603,1922.920596
225.387962,1921.143818
220.478986,1919.263164
215.580653,1917.27465
210.694001,1915.174274
205.820146,1912.958084
200.960319,1910.622056
196.115697,1908.162862
191.287317,1905.578942
186.476179,1902.869562
181.683271,1900.03392
176.909613,1897.07125
172.15627,1893.980866
167.42436,1890.761666
162.715285,1887.411162
158.030687,1883.926088
153.37232,1880.303122
148.742026,1876.538994
144.14173,1872.630492
139.573495,1868.574378
135.039553,1864.3672
130.542272,1860.00545
126.08415,1855.485766
121.667808,1850.804902
117.295991,1845.959746
112.971571,1840.947372
108.697369,1835.765572
104.475592,1830.414612
100.308025,1824.896302
96.196512,1819.212288
92.143118,1813.363688
88.150016,1807.35145
84.219534,1801.176368
80.354166,1794.83902
76.556497,1788.340014
72.829193,1781.680064
69.17498,1774.859972
65.596733,1767.88066
62.097105,1760.743694
58.678315,1753.451652
55.342314,1746.007848
52.09026,1738.416956
48.921919,1730.685742
45.836698,1722.82116
42.834234,1714.829476
39.91435,1706.716322
37.076848,1698.487062
34.321468,1690.146914
31.647899,1681.700922
29.055779,1673.153968
26.544699,1664.510774
24.114209,1655.77591
21.763818,1646.953792
19.493001,1638.048696
17.301201,1629.064746
15.187829,1620.005936
13.152268,1610.876124
11.193838,1601.67907
9.311502,1592.418674
7.503456,1583.099244
5.767853,1573.72489
4.103753,1564.298818
2.510722,1554.823752
0.988178,1545.30244
-0.464622,1535.737636
-1.84846,1526.132008
-3.164138,1516.488142
-4.41248,1506.808532
-5.594398,1497.095622
-6.711396,1487.352026
-7.76526,1477.580332
-8.757797,1467.782982
-9.690832,1457.962268
-10.566201,1448.120334
-11.38575,1438.25919
-12.151332,1428.380708
-12.864807,1418.48663
-13.528039,1408.578578
-14.142901,1398.65805
-14.711271,1388.726436
-15.235032,1378.785012
-15.716,1368.83494
-16.15574,1358.877238
-16.555768,1348.912838
-16.917609,1338.942598
-17.242792,1328.967306
-17.532852,1318.98768
-17.78933,1309.004374
-18.013766,1299.01798
-18.207707,1289.02903
-18.372702,1279.037998
-18.5103,1269.045304
-18.622053,1259.05132
-18.709503,1249.056366
-18.774028,1239.060714
-18.816878,1229.064594
-18.839298,1219.068208
-18.842529,1209.071724
-18.827812,1199.075278
-18.796386,1189.078988
-18.749481,1179.082938
-18.688275,1169.087198
-18.613776,1159.09182
-18.526839,1149.096848
-18.428548,1139.1023
-18.3209,1129.108132
-18.206814,1119.114246
-18.089464,1109.120512
-17.97141,1099.12681
-17.853704,1089.13309
-17.736531,1079.139346
-17.619889,1069.145578
-17.503757,1059.151786
-17.388119,1049.15797
-17.272956,1039.164132
-17.158248,1029.170274
-17.043979,1019.176396
-16.930129,1009.1825
-16.816681,999.188584
-16.703623,989.19465
-16.590949,979.2007
-16.478655,969.206732
-16.366737,959.212746
-16.255191,949.218746
-16.144013,939.224728
-16.033198,929.230694
-15.922743,919.236644
-15.812642,909.242578
-15.702892,899.248498
-15.593489,889.254402
-15.484428,879.26029
-15.375706,869.266164
-15.267317,859.272024
-15.159258,849.27787
-15.051524,839.283702
-14.944112,829.289518
-14.837017,819.295322
-14.730234,809.301114
-14.62376,799.30689
-14.517591,789.312656
-14.411721,779.318406
-14.306148,769.324146
-14.200866,759.329872
-14.095872,749.335588
-13.991161,739.34129
-13.886729,729.346982
-13.782571,719.352662
-13.678685,709.35833
-13.575065,699.363988
-13.471707,689.369634
-13.368607,679.37527
-13.26576,669.380896
-13.163164,659.38651
-13.060812,649.392116
-12.958702,639.39771
-12.856828,629.403296
-12.755187,619.408872
-12.653774,609.414438
-12.552586,599.419996
-12.451618,589.425546
-12.350865,579.431086
-12.250324,569.436618
-12.14999,559.44214
-12.049859,549.447656
-11.949927,539.453162
-11.85019,529.458662
-11.750643,519.464154
-11.651283,509.469638
-11.552104,499.475116
-11.453103,489.480586
-11.354276,479.486048
-11.255618,469.491506
-11.157125,459.496956
-11.058793,449.502398
-10.960617,439.507836
-10.862594,429.513268
-10.76472,419.518694
-10.666989,409.524114
-10.569398,399.529528
-10.471942,389.534938
-10.374618,379.540342
-10.277421,369.545742
-10.180347,359.551136
-10.083392,349.556526
-9.986551,339.561912
-9.88982,329.567292
-9.793195,319.57267
-9.696672,309.578042
-9.600247,299.583412
-9.503915,289.588778
-9.407672,279.59414
-9.311514,269.5995
-9.215436,259.604854
-9.119436,249.610208
-9.023507,239.615558
-8.927646,229.620906
-8.831849,219.626252
-8.736112,209.631594
-8.64043,199.636934
-8.544799,189.642274
-8.449215,179.64761
-8.353674,169.652946
-8.258172,159.65828
-8.162703,149.663612
-8.067265,139.668944
