# x_m,y_m,w_tr_right_m,w_tr_left_m
1412.614264,548.989951,7.720,7.580
1412.392438,553.986106,7.712,7.588
1412.17256,558.982254,7.700,7.600
1411.954722,563.978394,7.687,7.613
1411.73902,568.974526,7.675,7.625
1411.525548,573.970649,7.663,7.637
1411.3144,578.966763,7.651,7.649
1411.105668,583.962867,7.638,7.662
1410.89945,588.95896,7.626,7.674
1410.695838,593.955044,7.614,7.686
1410.494926,598.951116,7.602,7.698
1410.296808,603.947176,7.590,7.710
1410.10158,608.943224,7.577,7.723
1409.909334,613.93926,7.565,7.735
1409.720166,618.935282,7.553,7.747
1409.534168,623.931291,7.541,7.759
1409.351436,628.927285,7.528,7.772
1409.172064,633.923265,7.516,7.784
1408.996144,638.91923,7.504,7.796
1408.823774,643.91518,7.492,7.808
1408.655046,648.911113,7.479,7.821
1408.490054,653.90703,7.467,7.833
1408.328892,658.902929,7.455,7.845
1408.171654,663.898812,7.443,7.857
1408.018436,668.894676,7.431,7.869
1407.867216,673.890495,7.428,7.872
1407.709488,678.88616,7.442,7.858
1407.535508,683.881548,7.456,7.844
1407.335528,688.876535,7.471,7.829
1407.099802,693.870995,7.485,7.815
1406.81858,698.864806,7.499,7.801
1406.482116,703.857842,7.513,7.787
1406.080664,708.84998,7.543,7.757
1405.604476,713.841097,7.616,7.684
1405.043806,718.831066,7.688,7.612
1404.388906,723.819766,7.760,7.540
1403.630028,728.807071,7.832,7.468
1402.75743,733.792846,7.905,7.395
1401.76166,738.775969,7.969,7.331
1400.633778,743.753574,8.027,7.273
1399.364898,748.722621,8.085,7.215
1397.946134,753.680067,8.093,7.207
1396.368602,758.622869,8.088,7.212
1394.623412,763.547987,8.084,7.216
1392.701682,768.452376,8.069,7.231
1390.594524,773.332997,8.052,7.248
1388.293052,778.186806,7.931,7.369
1385.788378,783.010762,7.761,7.539
1383.07162,787.801822,7.653,7.647
1380.133888,792.556944,7.568,7.732
1376.967906,797.273325,7.487,7.813
1373.575568,801.949517,7.496,7.804
1369.962018,806.584553,7.506,7.794
1366.132402,811.177469,7.553,7.747
1362.091872,815.727298,7.611,7.689
1357.845576,820.233075,7.668,7.632
1353.39866,824.693834,7.714,7.586
1348.756276,829.108611,7.751,7.549
1343.923568,833.476438,7.789,7.511
1338.905688,837.796351,7.787,7.513
1333.70778,842.067384,7.686,7.614
1328.334998,846.288571,7.598,7.702
1322.792486,850.458946,7.554,7.746
1317.085394,854.577545,7.509,7.791
1311.21887,858.643401,7.482,7.818
1305.198064,862.655549,7.582,7.718
1299.028122,866.613023,7.682,7.618
1292.714192,870.514857,7.781,7.519
1286.261426,874.360086,7.839,7.461
1279.674968,878.147745,7.869,7.431
1272.959968,881.876867,7.900,7.400
1266.121576,885.546487,7.930,7.370
1259.164938,889.15564,7.924,7.376
1252.095204,892.703359,7.913,7.387
1244.917522,896.18868,7.903,7.397
1237.636724,899.610622,7.801,7.499
1230.254106,902.968059,7.668,7.632
1222.768742,906.259766,7.535,7.765
1215.179672,909.48452,7.536,7.764
1207.48593,912.641096,7.551,7.749
1199.686556,915.728271,7.611,7.689
1191.780588,918.744821,7.668,7.632
1183.767066,921.689521,7.681,7.619
1175.645028,924.561147,7.695,7.605
1167.41351,927.358475,7.708,7.592
1159.071552,930.08028,7.719,7.581
1150.618192,932.72534,7.727,7.573
1142.052468,935.292429,7.735,7.565
1133.374054,937.779971,7.755,7.545
1124.586358,940.184323,7.779,7.521
1115.694148,942.501087,7.802,7.498
1106.70219,944.725868,7.826,7.474
1097.615252,946.854268,7.846,7.454
1088.438104,948.88189,7.866,7.434
1079.175512,950.804336,7.886,7.414
1069.832244,952.617211,7.831,7.469
1060.413068,954.316116,7.755,7.545
1050.922754,955.896654,7.679,7.621
1041.36607,957.35443,7.641,7.659
1031.74778,958.685044,7.621,7.679
1022.07265,959.884308,7.600,7.700
1012.345284,960.953517,7.609,7.691
1002.570116,961.899886,7.653,7.647
992.751574,962.730925,7.697,7.603
982.894084,963.454146,7.744,7.556
973.002074,964.077059,7.804,7.496
963.07997,964.607173,7.864,7.436
953.1322,965.051999,7.924,7.376
943.163188,965.419048,7.971,7.329
933.177364,965.715829,7.920,7.380
923.179152,965.949853,7.870,7.430
913.17298,966.12863,7.825,7.475
903.163276,966.259671,7.809,7.491
893.154242,966.350271,7.792,7.508
883.14748,966.405234,7.777,7.523
873.14292,966.427764,7.766,7.534
863.140468,966.421039,7.755,7.545
853.140028,966.388235,7.744,7.556
843.141504,966.33253,7.733,7.567
833.144796,966.2571,7.723,7.577
823.149812,966.165123,7.712,7.588
813.156456,966.059776,7.701,7.599
803.164628,965.944237,7.690,7.610
793.174236,965.821681,7.679,7.621
783.18518,965.695287,7.668,7.632
773.197366,965.568222,7.657,7.643
763.210666,965.442666,7.646,7.654
753.224902,965.31896,7.635,7.665
743.239884,965.197239,7.624,7.676
733.255424,965.077643,7.613,7.687
723.271334,964.960308,7.603,7.697
713.28743,964.845371,7.592,7.708
703.303522,964.732971,7.581,7.719
693.319422,964.623244,7.570,7.730
683.334944,964.516328,7.559,7.741
673.3499,964.412361,7.548,7.752
663.364102,964.311479,7.537,7.763
653.377362,964.213821,7.526,7.774
643.389496,964.119524,7.515,7.785
633.400312,964.028725,7.504,7.796
623.409624,963.941562,7.494,7.806
613.417246,963.858173,7.483,7.817
603.42299,963.778693,7.472,7.828
593.426668,963.703262,7.461,7.839
583.428092,963.632017,7.450,7.850
573.427074,963.565095,7.439,7.861
563.42343,963.502633,7.428,7.872
553.416968,963.444769,7.417,7.883
543.407504,963.391641,7.406,7.894
533.394848,963.343385,7.395,7.905
523.378814,963.30014,7.384,7.916
513.35982,963.260021,7.374,7.926
503.34032,963.214342,7.363,7.937
493.323198,963.15299,7.354,7.946
483.311338,963.065847,7.435,7.865
473.30762,962.9428,7.516,7.784
463.31493,962.773732,7.596,7.704
453.33615,962.548529,7.677,7.623
443.374164,962.257075,7.742,7.558
433.431854,961.889255,7.794,7.506
423.512106,961.434954,7.846,7.454
413.617798,960.884056,7.887,7.413
403.751818,960.226447,7.924,7.376
393.917078,959.452631,7.960,7.340
384.11686,958.560659,7.971,7.329
374.354692,957.55361,7.963,7.337
364.634108,956.434653,7.955,7.345
354.958642,955.206957,7.947,7.353
345.331824,953.873692,7.864,7.436
335.75719,952.438027,7.780,7.520
326.238272,950.903131,7.695,7.605
316.778602,949.272174,7.633,7.667
307.381712,947.548325,7.638,7.662
298.051138,945.734754,7.643,7.657
288.790412,943.83463,7.649,7.651
279.603062,941.851114,7.637,7.663
270.492306,939.786456,7.619,7.681
261.46075,937.641142,7.602,7.698
252.510932,935.41546,7.598,7.702
243.645388,933.109695,7.692,7.608
234.866654,930.724133,7.786,7.514
226.177272,928.25906,7.880,7.420
217.579776,925.714763,7.911,7.389
209.076706,923.091527,7.923,7.377
200.670596,920.389639,7.936,7.364
192.363986,917.609385,7.948,7.352
184.159412,914.751051,7.848,7.452
176.059414,911.814922,7.721,7.579
168.066662,908.801278,7.594,7.706
160.187876,905.710173,7.505,7.795
152.434392,902.541404,7.479,7.821
144.817796,899.294754,7.453,7.847
137.349678,895.970008,7.427,7.873
130.041624,892.566949,7.566,7.734
122.905224,889.085361,7.728,7.572
115.948134,885.525693,7.890,7.410
109.164384,881.890707,7.980,7.320
102.545048,878.183666,8.056,7.244
96.081202,874.407831,8.132,7.168
89.76392,870.566465,8.073,7.227
83.584274,866.66283,8.001,7.299
77.535712,862.699879,7.930,7.370
71.61992,858.679488,7.810,7.490
65.84039,854.603297,7.675,7.625
