# x_m,y_m,w_tr_right_m,w_tr_left_m
-388.445822,2460.201392,4.205,4.338
-387.715787,2470.093816,4.224,4.336
-387.016393,2479.992108,4.201,4.286
-386.350873,2489.896716,4.175,4.233
-385.722459,2499.808088,4.159,4.180
-385.134386,2509.726672,4.283,4.119
-384.589882,2519.652916,4.406,4.058
-384.090792,2529.587084,4.592,3.998
-383.635589,2539.528996,4.802,3.938
-383.222244,2549.478404,4.724,4.038
-382.848728,2559.435058,4.645,4.139
-382.513012,2569.398714,4.566,4.240
-382.213067,2579.369122,4.487,4.341
-381.946864,2589.346036,4.407,4.442
-381.712374,2599.329208,4.404,4.457
-381.507568,2609.318392,4.437,4.432
-381.330417,2619.313336,4.471,4.406
-381.178891,2629.313796,4.505,4.380
-381.050963,2639.319524,4.538,4.354
-380.944603,2649.330272,4.572,4.328
-380.858006,2659.345736,4.606,4.302
-380.793112,2669.364692,4.639,4.276
-380.754952,2679.385154,4.642,4.241
-380.748648,2689.40511,4.508,4.167
-380.779323,2699.42255,4.374,4.093
-380.852101,2709.435466,4.281,4.051
-380.972103,2719.441848,4.259,4.066
-381.144452,2729.439686,4.238,4.081
-381.374273,2739.42697,4.216,4.096
-381.666686,2749.40169,4.194,4.111
-382.026816,2759.361836,4.173,4.126
-382.459784,2769.305398,4.176,4.142
-382.970714,2779.230368,4.208,4.160
-383.564728,2789.134736,4.272,4.157
-384.244988,2799.017072,4.395,4.112
-385.00626,2808.878434,4.446,4.099
-385.84106,2818.720548,4.390,4.134
-386.741908,2828.545138,4.334,4.169
-387.701322,2838.353926,4.338,4.200
-388.711821,2848.14864,4.356,4.230
-389.765923,2857.931,4.360,4.240
-390.856146,2867.702734,4.357,4.239
-391.97501,2877.465564,4.355,4.239
-393.115031,2887.221216,4.352,4.238
-394.26873,2896.971412,4.349,4.237
-395.428624,2906.717876,4.346,4.236
-396.587231,2916.462334,4.343,4.235
-397.737165,2926.206488,4.340,4.234
-398.875136,2935.951076,4.338,4.234
-400.003449,2945.695522,4.335,4.233
-401.12481,2955.439158,4.332,4.232
-402.241924,2965.18131,4.329,4.231
-403.357499,2974.921312,4.326,4.230
-404.47424,2984.65849,4.324,4.229
-405.594853,2994.392176,4.321,4.229
-406.722045,3004.1217,4.318,4.228
-407.858521,3013.846392,4.315,4.227
-409.006988,3023.56558,4.312,4.226
-410.170153,3033.278594,4.310,4.225
-411.350721,3042.984766,4.307,4.225
-412.551398,3052.683424,4.304,4.224
-413.765799,3062.379814,4.301,4.223
-414.917055,3072.125034,4.298,4.222
-415.895369,3081.991606,4.297,4.228
-416.590435,3092.051408,4.379,4.595
-416.809729,3102.181058,4.146,4.932
-416.170081,3111.804388,4.249,5.073
-414.261364,3120.281214,4.728,5.117
-410.833678,3127.01743,5.085,5.347
-406.285613,3131.605378,5.379,5.366
-401.179796,3133.684576,5.543,5.533
-396.074965,3132.905582,5.580,5.786
-391.388901,3129.318912,5.782,5.935
-387.362064,3123.47822,6.197,5.857
-384.222662,3115.968814,6.048,6.359
-382.033438,3107.312122,6.119,6.587
-380.505681,3097.893898,6.201,6.468
-379.30576,3088.08255,6.272,6.502
-378.117573,3078.229846,6.343,6.535
-376.867113,3068.457764,6.508,6.580
-375.656906,3058.720714,6.732,6.631
-374.593484,3048.969304,6.957,6.683
-373.75618,3039.164372,6.988,6.833
-373.122356,3029.305116,6.830,7.081
-372.645487,3019.399722,6.672,7.328
-372.27905,3009.456372,6.573,7.205
-371.976519,2999.48325,6.506,6.874
-371.691368,2989.48854,6.439,6.543
-371.37711,2979.480454,6.372,6.213
-370.993114,2969.471568,6.306,5.882
-370.51096,2959.483556,5.941,5.365
-369.903756,2949.539236,5.142,4.653
-369.144609,2939.661418,4.833,4.521
-368.206625,2929.87292,4.693,4.527
-367.062913,2920.196552,4.766,4.559
-365.687388,2910.654584,4.827,4.607
-364.080917,2901.25113,4.610,4.786
-362.277006,2891.968308,4.469,4.829
-360.31112,2882.786922,4.471,4.618
-358.218721,2873.687772,4.474,4.407
-356.035273,2864.651662,4.434,4.389
-353.79624,2855.659394,4.394,4.373
-351.535729,2846.692416,4.377,4.348
-349.269751,2837.740806,4.368,4.321
-347.001433,2828.800782,4.359,4.294
-344.733624,2819.868696,4.350,4.267
-342.469173,2810.940904,4.375,4.317
-340.210929,2802.013752,4.416,4.404
-337.961742,2793.083598,4.458,4.490
-335.724461,2784.14679,4.499,4.577
-333.501935,2775.19968,4.540,4.664
-331.297014,2766.238622,4.581,4.751
-329.112547,2757.259968,4.622,4.838
-326.951384,2748.260068,4.702,4.876
-324.816373,2739.235276,4.818,4.867
-322.710365,2730.181942,4.934,4.859
-320.63525,2721.097546,4.928,4.925
-318.589452,2711.983642,4.822,5.051
-316.570612,2702.842708,4.717,5.177
-314.57637,2693.67722,4.761,5.198
-312.604367,2684.489652,4.813,5.214
-310.652242,2675.282484,4.865,5.230
-308.717636,2666.05819,4.917,5.246
-306.798188,2656.81925,4.968,5.261
-304.89154,2647.568136,5.020,5.277
-302.995332,2638.307328,5.072,5.293
-301.107203,2629.0393,5.124,5.309
-299.224795,2619.766532,5.175,5.325
-297.345746,2610.491496,5.227,5.340
-295.467732,2601.216636,5.279,5.356
-293.589501,2591.943232,5.331,5.372
-291.711065,2582.671202,5.368,5.388
-289.832509,2573.40039,5.377,5.406
-287.953918,2564.130632,5.386,5.423
-286.075378,2554.86177,5.394,5.441
-284.196973,2545.593646,5.403,5.458
-282.318788,2536.3261,5.412,5.476
-280.440908,2527.058972,5.420,5.493
-278.563419,2517.792102,5.429,5.511
-276.686405,2508.525332,5.438,5.528
-274.809952,2499.2585,5.446,5.546
-272.934144,2489.99145,5.455,5.563
-271.059067,2480.724018,5.464,5.581
-269.184805,2471.45605,5.472,5.598
-267.311443,2462.187382,5.481,5.615
-265.439068,2452.917856,5.490,5.633
-263.567762,2443.647314,5.499,5.650
-261.697613,2434.375594,5.507,5.668
-259.828704,2425.102538,5.516,5.685
-257.961121,2415.827986,5.525,5.703
-256.094948,2406.551778,5.533,5.720
-254.230272,2397.273756,5.542,5.738
-252.367176,2387.99376,5.551,5.755
-250.505745,2378.71163,5.585,5.796
-248.646066,2369.427206,5.630,5.847
-246.788223,2360.14033,5.676,5.898
-244.932305,2350.85084,5.721,5.949
-243.079036,2341.558236,5.766,6.000
-241.230386,2332.261364,5.811,6.051
-239.38847,2322.958986,5.857,6.102
-237.555402,2313.649872,5.902,6.153
-235.733298,2304.332784,5.947,6.204
-233.924272,2295.00649,5.992,6.255
-232.130439,2285.669754,6.038,6.306
-230.353915,2276.321344,6.083,6.357
-228.596815,2266.960022,6.128,6.408
-226.861253,2257.584558,6.173,6.459
-225.149345,2248.193714,6.119,6.452
-223.463205,2238.786258,5.937,6.370
-221.804949,2229.360956,5.723,6.223
-220.17841,2219.915564,5.447,5.947
-218.608752,2210.435342,5.256,5.700
-217.135558,2200.897104,5.464,5.593
-215.798683,2191.277496,5.674,5.492
-214.618213,2181.564902,5.934,5.609
-213.546216,2171.788052,6.194,5.727
-212.520131,2161.984358,6.180,5.717
-211.484218,2152.187144,6.034,5.646
-210.425592,2142.40404,5.887,5.575
-209.347979,2132.632714,5.740,5.504
-208.255144,2122.870814,5.594,5.433
-207.15085,2113.115986,5.447,5.361
-206.038863,2103.36588,5.301,5.290
-204.922945,2093.618142,5.154,5.219
-203.806131,2083.870876,5.073,5.174
-202.688963,2074.123746,5.062,5.157
-201.571455,2064.376744,5.050,5.140
-200.453619,2054.629866,5.039,5.123
-199.335466,2044.883108,5.027,5.107
-198.21701,2035.136466,5.016,5.090
-197.098262,2025.38993,5.004,5.073
-195.979235,2015.6435,4.993,5.056
-194.859942,2005.897168,4.981,5.039
-193.740394,1996.15093,4.970,5.022
-192.620603,1986.40478,4.958,5.005
-191.500583,1976.658714,4.947,4.988
-190.380345,1966.912726,4.935,4.971
-189.259903,1957.166812,4.924,4.954
-188.139267,1947.420964,4.912,4.937
-187.018451,1937.67518,4.901,4.920
-185.897467,1927.929452,4.889,4.906
-184.776327,1918.183778,4.879,4.899
-183.655043,1908.43815,4.868,4.892
-182.533628,1898.692564,4.858,4.885
-181.412095,1888.947016,4.847,4.878
-180.290455,1879.2015,4.837,4.871
-179.16872,1869.45601,4.826,4.864
-178.046904,1859.71054,4.816,4.857
-176.925018,1849.965088,4.805,4.850
-175.803075,1840.219648,4.795,4.843
-174.681088,1830.474212,4.784,4.836
-173.559067,1820.728778,4.774,4.829
-172.437027,1810.98334,4.763,4.822
-171.314978,1801.237892,4.753,4.815
-170.192934,1791.49243,4.742,4.808
-169.070907,1781.746948,4.732,4.802
-167.948909,1772.00144,4.721,4.795
-166.826952,1762.255904,4.711,4.788
-165.705049,1752.510332,4.700,4.781
-164.583212,1742.764718,4.690,4.774
-163.461454,1733.01906,4.679,4.767
-162.339786,1723.273352,4.669,4.760
-161.218222,1713.527588,4.658,4.753
-160.096772,1703.781762,4.648,4.746
-158.975451,1694.03587,4.637,4.739
-157.854269,1684.289908,4.627,4.732
-156.73324,1674.543868,4.616,4.725
-155.612376,1664.797748,4.606,4.718
-154.491689,1655.05154,4.595,4.711
-153.371191,1645.30524,4.585,4.704
-152.250895,1635.558844,4.574,4.697
