# x_m,y_m
69.17498,443.714993
65.596733,441.970165
62.097105,440.1859235
58.678315,438.362913
55.342314,436.501962
52.09026,434.604239
48.921919,432.6714355
45.836698,430.70529
42.834234,428.707369
39.91435,426.6790805
37.076848,424.6217655
34.321468,422.5367285
31.647899,420.4252305
29.055779,418.288492
26.544699,416.1276935
24.114209,413.9439775
21.763818,411.738448
19.493001,409.512174
17.301201,407.2661865
15.187829,405.001484
13.152268,402.719031
11.193838,400.4197675
9.311502,398.1046685
7.503456,395.774811
5.767853,393.4312225
4.103753,391.0747045
2.510722,388.705938
0.988178,386.32561
-0.464622,383.934409
-1.84846,381.533002
-3.164138,379.1220355
-4.41248,376.702133
-5.594398,374.2739055
-6.711396,371.8380065
-7.76526,369.395083
-8.757797,366.9457455
-9.690832,364.490567
-10.566201,362.0300835
-11.38575,359.5647975
-12.151332,357.095177
-12.864807,354.6216575
-13.528039,352.1446445
-14.142901,349.6645125
-14.711271,347.181609
-15.235032,344.696253
-15.716,342.208735
-16.15574,339.7193095
-16.555768,337.2282095
-16.917609,334.7356495
-17.242792,332.2418265
-17.532852,329.74692
-17.78933,327.2510935
-18.013766,324.754495
-18.207707,322.2572575
-18.372702,319.7594995
-18.5103,317.261326
-18.622053,314.76283
-18.709503,312.2640915
-18.774028,309.7651785
-18.816878,307.2661485
-18.839298,304.767052
-18.842529,302.267931
-18.827812,299.7688195
-18.796386,297.269747
-18.749481,294.7707345
-18.688275,292.2717995
-18.613776,289.772955
-18.526839,287.274212
-18.428548,284.775575
-18.3209,282.277033
-18.206814,279.7785615
-18.089464,277.280128
-17.97141,274.7817025
-17.853704,272.2832725
-17.736531,269.7848365
-17.619889,267.2863945
-17.503757,264.7879465
-17.388119,262.2894925
-17.272956,259.791033
-17.158248,257.2925685
-17.043979,254.794099
-16.930129,252.295625
-16.816681,249.797146
-16.703623,247.2986625
-16.590949,244.800175
-16.478655,242.301683
-16.366737,239.8031865
-16.255191,237.3046865
-16.144013,234.806182
-16.033198,232.3076735
-15.922743,229.809161
-15.812642,227.3106445
-15.702892,224.8121245
-15.593489,222.3136005
-15.484428,219.8150725
-15.375706,217.316541
-15.267317,214.818006
-15.159258,212.3194675
-15.051524,209.8209255
-14.944112,207.3223795
-14.837017,204.8238305
-14.730234,202.3252785
-14.62376,199.8267225
-14.517591,197.328164
-14.411721,194.8296015
