# x_m,y_m,w_tr_right_m,w_tr_left_m
99.578841,571.105145,4.173,4.716
99.978026,573.598886,4.171,4.704
100.387417,576.092609,4.170,4.691
100.802406,578.5861775,4.168,4.679
101.21838,581.079456,4.167,4.666
101.630728,583.572309,4.166,4.653
102.034841,586.064601,4.164,4.641
102.426108,588.556196,4.163,4.628
102.799925,591.046959,4.161,4.616
103.154372,593.536864,4.160,4.603
103.49399,596.0261475,4.159,4.590
103.824277,598.5150855,4.157,4.578
104.150729,601.003954,4.156,4.565
104.478846,603.493029,4.154,4.553
104.814123,605.982586,4.153,4.540
105.162058,608.472901,4.152,4.527
105.528148,610.96425,4.150,4.515
105.917889,613.456897,4.149,4.502
106.336695,615.9505585,4.147,4.490
106.789863,618.444182,4.146,4.477
107.282683,620.936656,4.145,4.464
107.820445,623.42687,4.152,4.518
108.408438,625.913713,4.168,4.641
109.051951,628.396074,4.169,4.692
109.756275,630.872842,4.149,4.652
110.526698,633.342906,4.130,4.611
111.36851,635.8051555,4.111,4.571
112.287,638.2584795,4.091,4.530
113.287459,640.701767,4.072,4.489
114.375175,643.1339065,4.131,4.446
115.555438,645.5537885,4.200,4.402
116.833538,647.960301,4.269,4.358
118.214763,650.352333,4.281,4.400
119.704404,652.7287745,4.271,4.476
121.30775,655.0885135,4.261,4.553
123.029936,657.4304585,4.250,4.629
124.868634,659.7544065,4.245,4.644
126.810907,662.061419,4.243,4.601
128.843008,664.352656,4.242,4.558
130.95119,666.629275,4.240,4.515
133.121705,668.892436,4.238,4.471
135.340807,671.143297,4.237,4.428
137.594747,673.3830175,4.245,4.465
139.869779,675.6127555,4.254,4.505
142.15219,677.8336655,4.263,4.545
144.440598,680.045094,4.272,4.584
146.764125,682.241917,4.281,4.624
149.156528,684.418333,4.261,4.668
151.651567,686.568538,4.228,4.713
154.279244,688.6871965,4.195,4.758
157.038207,690.772869,4.163,4.803
159.911501,692.8260565,4.130,4.848
162.882058,694.8472725,4.193,4.810
165.932929,696.8370295,4.336,4.700
169.053152,698.795764,4.480,4.591
172.240374,700.7238005,4.624,4.482
175.492908,702.6214555,4.625,4.472
178.80907,704.489046,4.559,4.510
182.187173,706.3268885,4.493,4.547
185.625531,708.1352995,4.427,4.585
189.12246,709.914595,4.387,4.601
192.676272,711.6650925,4.351,4.615
196.285283,713.3871075,4.314,4.628
199.947807,715.0809575,4.284,4.640
203.662157,716.7469585,4.306,4.644
207.426649,718.385427,4.328,4.648
211.239596,719.9966795,4.351,4.652
215.099314,721.581033,4.351,4.653
219.004115,723.1388035,4.331,4.650
222.952314,724.670308,4.311,4.648
226.942226,726.175863,4.291,4.645
230.972165,727.655785,4.305,4.573
235.040621,729.1102315,4.366,4.404
239.146885,730.5386405,4.427,4.235
243.290473,731.940243,4.488,4.066
247.470905,733.3142715,4.413,4.186
251.687698,734.6599585,4.283,4.421
255.940369,735.976535,4.154,4.657
260.228437,737.263233,4.057,4.837
264.55142,738.5192855,4.134,4.718
268.908836,739.7439235,4.211,4.599
273.300201,740.9363795,4.289,4.479
277.725036,742.095885,4.366,4.360
282.182856,743.2216725,4.426,4.260
286.67318,744.3129735,4.317,4.348
291.195527,745.36902,4.208,4.436
295.749413,746.3890445,4.099,4.524
300.334357,747.3722785,3.990,4.612
304.949877,748.317954,3.881,4.700
309.59549,749.2253035,3.771,4.788
314.270446,750.094074,3.764,4.793
318.972749,750.9263965,3.874,4.701
323.700046,751.7250875,3.984,4.610
328.449985,752.4929645,4.095,4.519
333.220211,753.232844,4.205,4.427
338.008373,753.947544,4.308,4.341
342.812116,754.639881,4.313,4.326
347.629088,755.3126725,4.318,4.312
352.456935,755.968736,4.322,4.297
357.293475,756.610576,4.327,4.283
362.138,757.237992,4.322,4.283
366.990565,757.8493885,4.286,4.324
371.851228,758.4431605,4.251,4.366
376.72005,759.017702,4.216,4.407
381.597091,759.5714065,4.180,4.449
386.482409,760.1026685,4.290,4.537
391.376066,760.6098825,4.403,4.626
396.27812,761.0914425,4.516,4.715
401.188557,761.546166,4.630,4.804
406.10702,761.974852,4.743,4.893
411.033051,762.378879,4.681,4.881
415.966193,762.759624,4.584,4.850
420.905985,763.118465,4.488,4.818
425.851972,763.4567795,4.392,4.787
430.803694,763.7759445,4.295,4.756
435.760694,764.0773385,4.199,4.724
440.722514,764.362339,4.103,4.693
445.688695,764.6323235,4.030,4.666
450.65878,764.8886695,4.045,4.656
455.63231,765.1327545,4.059,4.647
460.608828,765.365957,4.074,4.637
465.587875,765.5896535,4.088,4.628
